Lat,Lon,TripPurposes,ActivityDuration,ArrivalTime
37.514538,126.857932,OrganizedHobby,400.0,13
37.48125,126.952685,ReturningHome,749.0,20
37.466316,126.889345,Commute,761.0,7
37.508958,126.891455,ReturningHome,757.0,20
37.507262,126.940077,Commute,663.0,7
37.490008,126.927485,Entertainment,97.0,19
37.482723,126.918377,ReturningHome,761.0,20
37.480376,126.882676,Commute,735.0,8
37.507517,126.843922,ReturningHome,771.0,20
37.508844,127.062999,OrganizedHobby,184.0,13
37.484247,126.929731,ReturningHome,559.0,17
37.544566,127.056092,Commute,536.0,8
37.582551,126.950204,ReturningHome,590.0,17
37.525564,126.8864,Commute,559.0,9
37.541629,126.840422,ReturningHome,636.0,18
37.566587,126.997271,Commute,46.0,13
37.545192,126.862155,Entertainment,101.0,15
37.545192,126.862155,ReturningHome,734.0,20
37.55907,127.005308,Commute,685.0,8
37.497718,126.927823,ReturningHome,793.0,21
37.553702,126.919565,Commute,591.0,9
37.562593,126.927908,Entertainment,75.0,19
37.547145,126.875895,ReturningHome,769.0,20
37.555682,126.934768,Entertainment,148.0,14
37.606188,126.915567,ReturningHome,537.0,16
37.476556,126.981578,OrganizedHobby,551.0,5
37.484766,126.970942,ReturningHome,425.0,15
37.513275,127.100164,Commute,976.0,6
37.485243,126.901596,ReturningHome,915.0,23
37.549287,126.836473,Commute,539.0,7
37.537372,126.863355,ReturningHome,99.0,17
37.525588,126.867123,OrganizedHobby,229.0,18
37.533317,126.86385,ReturningHome,888.0,22
37.565763,126.96658899999998,Work,100.0,9
37.516433,127.020307,ReturningHome,232.0,11
37.554515,126.935653,OrganizedHobby,121.0,14
37.55448,126.936862,ReturningHome,502.0,16
0.0,0.0,OrganizedHobby,0.0,5
37.514323,127.031902,Commute,540.0,9
37.510467,127.072807,OrganizedHobby,195.0,19
37.561473,126.854408,ReturningHome,913.0,23
37.554383,126.971133,Commute,586.0,7
37.494386,126.844746,ReturningHome,616.0,18
37.517968,126.894782,OrganizedHobby,69.0,15
37.532211,126.846421,ReturningHome,553.0,17
37.540408,127.069217,Commute,68.0,17
37.491396,127.055178,Entertainment,203.0,18
37.46025,127.0282,ReturningHome,867.0,22
37.570164,126.983102,Entertainment,10.0,15
37.493301,126.894954,ReturningHome,487.0,16
37.494882,127.116542,Commute,671.0,7
37.502025,126.960273,ReturningHome,699.0,19
37.571638,127.010613,OrganizedHobby,102.0,11
37.455557,126.894015,ReturningHome,389.0,14
37.560411,126.962994,Commute,794.0,8
37.562458,126.81676000000002,ReturningHome,878.0,22
37.486813,126.982183,OrganizedHobby,244.0,19
37.502844,126.947916,ReturningHome,952.0,23
37.570073,126.988955,Commute,796.0,8
37.505592,126.96098,ReturningHome,891.0,22
37.535127,127.094714,Entertainment,79.0,9
37.485214,126.981518,OrganizedHobby,225.0,11
37.519392,126.838583,Commute,679.0,8
37.49513,126.85816,OrganizedHobby,83.0,19
37.502742,126.84939,ReturningHome,806.0,21
37.489808,127.032862,Commute,783.0,9
37.533794,126.902073,ReturningHome,904.0,23
37.492224,127.117621,Entertainment,116.0,10
37.588754,126.944152,ReturningHome,183.0,13
37.570964,127.001549,Commute,727.0,8
37.509902,126.844598,ReturningHome,831.0,21
37.498153,127.028358,Commute,648.0,8
37.476556,126.981578,ReturningHome,664.0,19
37.528137,126.917819,Commute,631.0,8
37.548738,126.836309,ReturningHome,674.0,19
37.496923,126.9528,Work,61.0,15
37.504872,127.004956,Entertainment,106.0,17
37.496283,126.953645,ReturningHome,678.0,19
37.504758,127.025473,OrganizedHobby,135.0,9
37.497457,126.98333,OrganizedHobby,348.0,11
37.476117,126.972878,OrganizedHobby,133.0,18
37.556642,126.923467,OrganizedHobby,108.0,18
37.554603,126.96084,ReturningHome,787.0,21
37.610248,126.976652,Commute,569.0,8
37.572702,126.97656299999998,Entertainment,33.0,18
37.45283,126.901075,ReturningHome,728.0,20
37.558487,126.97402,Entertainment,43.0,10
37.557397,126.956888,ReturningHome,212.0,11
37.506728,126.957912,Entertainment,148.0,9
37.491678,126.956215,ReturningHome,243.0,12
37.56365,126.97553899999998,Commute,548.0,7
37.546957,126.874868,ReturningHome,569.0,17
37.484609000000006,127.034674,Commute,750.0,7
37.477071,126.963508,ReturningHome,742.0,20
37.479742,126.9426,Commute,356.0,9
37.486813,126.982183,Entertainment,356.0,15
37.493301,126.894954,ReturningHome,843.0,22
37.519252,126.932247,Commute,550.0,7
37.523035,126.846017,ReturningHome,568.0,17
37.493973,127.01461299999998,Commute,483.0,9
37.546957,126.874868,ReturningHome,578.0,17
37.57578,126.974052,Commute,601.0,8
37.56687,126.967942,Entertainment,164.0,18
37.490623,126.991602,ReturningHome,854.0,22
37.569088,126.97053,Commute,696.0,7
37.526055,126.924208,ReturningHome,687.0,19
37.48885300000001,127.08268,Commute,628.0,6
37.48755900000001,126.913306,ReturningHome,575.0,17
37.58119,126.878432,Entertainment,552.0,9
37.555682,126.934768,Work,217.0,18
37.567007,126.840753,ReturningHome,904.0,23
37.508844,127.062999,Commute,855.0,9
37.484247,126.929731,ReturningHome,956.0,23
37.485214,126.981518,Entertainment,36.0,11
37.48125,126.952685,Entertainment,246.0,12
37.481643,126.966425,ReturningHome,523.0,16
37.485199,127.01616,OrganizedHobby,175.0,17
37.525827,126.896643,ReturningHome,796.0,21
37.481429,126.997551,Commute,527.0,8
37.476833,126.977827,ReturningHome,579.0,17
37.559958,126.935342,OrganizedHobby,283.0,8
37.581875,126.914115,ReturningHome,337.0,13
37.450057,126.921017,Commute,567.0,8
37.462528000000006,126.904315,Entertainment,186.0,18
37.572514,126.806794,ReturningHome,854.0,22
37.541038,126.838753,Entertainment,53.0,17
37.539653,126.83135,ReturningHome,643.0,18
37.534742,127.13586200000002,Commute,654.0,6
37.486254,126.887409,ReturningHome,650.0,18
37.498153,127.028358,Entertainment,132.0,15
37.484247,126.929731,ReturningHome,579.0,17
37.561473,126.854408,Commute,688.0,8
0.0,0.0,ReturningHome,0.0,5
37.57626,126.901568,OrganizedHobby,526.0,7
37.547749,126.922426,ReturningHome,525.0,16
37.570164,126.983102,Entertainment,244.0,17
37.484247,126.929731,ReturningHome,839.0,21
37.494652,126.830867,Commute,550.0,7
37.479385,126.840652,ReturningHome,514.0,16
37.592742,127.016623,Commute,587.0,6
37.556837,126.92375,ReturningHome,524.0,16
37.565763,126.96658899999998,Commute,697.0,9
37.52421,126.895272,ReturningHome,831.0,21
37.588512,126.944285,Commute,44.0,6
37.499896,126.920652,Work,515.0,7
37.593688,126.934658,ReturningHome,566.0,17
37.457163,126.94917,Commute,509.0,9
37.537842,126.881782,ReturningHome,702.0,19
37.512955,127.052905,Commute,772.0,7
37.560175,126.824658,ReturningHome,826.0,21
37.561473,126.854408,Commute,523.0,8
37.49972800000001,126.928205,ReturningHome,653.0,18
37.561135,126.993624,Commute,601.0,9
37.504872,127.004956,ReturningHome,735.0,20
37.522359,126.974501,Commute,662.0,8
37.48125,126.952685,ReturningHome,701.0,19
37.554383,126.971133,Commute,529.0,11
37.480283,126.914665,OrganizedHobby,767.0,20
37.58119,126.878432,Commute,571.0,8
37.559638,126.854253,ReturningHome,600.0,18
37.53955,126.94588600000002,OrganizedHobby,13.0,11
37.53955,126.94588600000002,Entertainment,145.0,12
37.571638,127.010613,ReturningHome,438.0,15
37.544547,126.951358,Entertainment,40.0,15
37.55698,126.961528,ReturningHome,493.0,16
37.500672,127.036468,Commute,538.0,7
37.485243,126.901596,ReturningHome,539.0,16
37.49995,126.913717,Commute,702.0,6
37.475398,126.916573,ReturningHome,635.0,18
37.547254,127.047317,Commute,707.0,7
37.485214,126.981518,ReturningHome,717.0,19
37.481903,126.930068,Commute,605.0,7
37.477918,126.932725,ReturningHome,615.0,18
37.619217,126.922507,OrganizedHobby,312.0,14
37.566107,126.897453,ReturningHome,745.0,20
37.503052,126.994697,Commute,290.0,8
37.511143,127.03592,Entertainment,262.0,13
37.472797,126.918868,ReturningHome,700.0,19
37.637873,127.025505,Work,355.0,9
37.512672,126.953091,ReturningHome,489.0,16
37.555422,126.97284,OrganizedHobby,44.0,15
37.61972,127.015192,ReturningHome,498.0,16
37.498153,127.028358,Commute,812.0,7
37.477071,126.963508,ReturningHome,791.0,21
37.581272,126.926303,Entertainment,288.0,14
37.586895,126.946047,ReturningHome,718.0,19
37.561601,127.063697,Commute,592.0,8
37.496096,126.869493,ReturningHome,659.0,18
37.610808,126.994643,Commute,291.0,10
37.481429,126.997551,Entertainment,74.0,16
37.49186,127.007685,ReturningHome,571.0,17
37.566587,126.997271,Commute,818.0,8
37.517968,126.894782,ReturningHome,888.0,22
37.495722,127.05194,Commute,623.0,8
37.494993,127.029112,OrganizedHobby,107.0,18
37.483662,127.00853700000002,Entertainment,141.0,21
37.494202,127.034268,ReturningHome,931.0,23
37.480376,126.882676,OrganizedHobby,6.0,19
37.485243,126.901596,ReturningHome,717.0,19
37.480376,126.882676,Commute,752.0,7
37.496283,126.953645,ReturningHome,758.0,20
37.514119,126.942207,OrganizedHobby,23.0,11
37.587887,126.94533,OrganizedHobby,143.0,12
37.556076,126.910068,Commute,603.0,9
37.5792,126.923565,ReturningHome,689.0,19
37.52177,126.892082,Entertainment,234.0,9
37.490202,126.89234,OrganizedHobby,61.0,13
37.522168,126.89179,ReturningHome,432.0,15
37.582024,127.001901,OrganizedHobby,210.0,18
37.563663,126.81058,ReturningHome,900.0,23
37.566523,126.965837,OrganizedHobby,187.0,13
37.517656,126.914888,ReturningHome,541.0,17
37.471937,126.967033,OrganizedHobby,268.0,16
37.469537,126.968445,ReturningHome,777.0,20
37.483727,127.035242,Commute,529.0,9
37.459027,127.01788,ReturningHome,647.0,18
37.477312,126.981664,Commute,611.0,7
37.48125,126.952685,ReturningHome,51.0,18
37.484247,126.929731,OrganizedHobby,240.0,19
37.48125,126.952685,ReturningHome,911.0,23
37.561135,126.993624,OrganizedHobby,247.0,11
37.504872,127.004956,ReturningHome,462.0,15
37.537213,126.836228,Commute,523.0,8
37.57483,126.811733,ReturningHome,605.0,18
37.49013,126.925707,Entertainment,102.0,15
37.48627800000001,126.951983,Entertainment,578.0,17
37.558869,126.837217,Commute,623.0,6
37.533003,126.83893,ReturningHome,560.0,17
37.522027,126.924758,Commute,597.0,7
37.561473,126.854408,Entertainment,170.0,18
37.553203,126.836345,ReturningHome,804.0,21
37.556076,126.910068,OrganizedHobby,80.0,13
37.524798,126.927705,ReturningHome,474.0,15
37.537092,126.827723,Entertainment,153.0,10
37.523548,126.825713,ReturningHome,290.0,12
37.50844,126.891508,Commute,642.0,9
37.526126,126.864603,ReturningHome,759.0,20
37.500672,127.036468,Commute,360.0,13
37.477071,126.963508,ReturningHome,723.0,20
37.490372,126.884217,Entertainment,84.0,14
37.479277,126.85486000000002,ReturningHome,503.0,16
37.566424,126.992593,Commute,609.0,8
37.512873,127.011409,ReturningHome,650.0,18
37.524857,127.129153,Commute,331.0,13
37.485243,126.901596,ReturningHome,697.0,19
37.562197,126.976443,Commute,607.0,7
37.48826,126.982283,ReturningHome,593.0,17
37.555154,126.936975,Commute,55.0,18
37.56348,126.903394,ReturningHome,706.0,19
37.566587,126.997271,Commute,547.0,9
37.56348,126.903394,ReturningHome,653.0,18
37.503052,126.994697,Commute,150.0,19
37.46574,126.93766,ReturningHome,904.0,23
37.50199,127.066772,Commute,658.0,8
37.496283,126.953645,ReturningHome,705.0,19
37.485243,126.901596,Commute,695.0,8
37.494509,126.859153,ReturningHome,756.0,20
37.50844,126.891508,OrganizedHobby,222.0,7
37.477071,126.963508,ReturningHome,230.0,11
37.555154,126.936975,Entertainment,155.0,14
37.492938,127.01382,ReturningHome,611.0,18
37.560957,126.986336,Commute,584.0,8
37.636425,126.918845,ReturningHome,665.0,19
37.493973,127.01461299999998,OrganizedHobby,235.0,12
37.549982,126.914496,Entertainment,380.0,17
37.534743,126.986523,ReturningHome,957.0,23
37.56599600000001,126.982161,Commute,774.0,7
37.507517,126.843922,ReturningHome,820.0,21
37.507532,126.961357,OrganizedHobby,62.0,11
37.491588,126.982622,ReturningHome,302.0,12
37.502655,126.953972,Entertainment,85.0,18
37.519447,127.053723,ReturningHome,246.0,20
37.474758,126.990623,OrganizedHobby,329.0,8
37.476833,126.977827,ReturningHome,347.0,13
37.558022,126.845633,Commute,600.0,8
37.487438,126.946518,ReturningHome,687.0,19
37.560411,126.962994,Commute,574.0,9
37.50844,126.891508,ReturningHome,706.0,19
37.560458,126.856602,Entertainment,64.0,18
37.55511,126.865472,ReturningHome,713.0,19
37.610046,126.930275,Entertainment,52.0,18
37.582551,126.950204,ReturningHome,665.0,19
37.557393,126.956113,Commute,556.0,5
37.569674,126.899084,ReturningHome,456.0,15
37.474758,126.990623,OrganizedHobby,96.0,7
37.48755,126.982318,OrganizedHobby,155.0,9
37.490492,126.98267,OrganizedHobby,257.0,12
37.48428300000001,126.97729,ReturningHome,515.0,16
37.493301,126.894954,OrganizedHobby,167.0,13
37.493301,126.894954,ReturningHome,31.0,17
37.492938,127.01382,Commute,574.0,8
37.531167,126.899597,ReturningHome,646.0,18
37.544566,127.056092,Commute,68.0,9
37.576506,126.985403,Work,80.0,11
37.580821,127.04833,OrganizedHobby,176.0,12
37.513574,126.940891,ReturningHome,499.0,16
37.505963,127.004213,OrganizedHobby,133.0,19
37.557397,126.956888,ReturningHome,887.0,22
37.556552,126.863933,OrganizedHobby,162.0,10
37.55556,126.870913,ReturningHome,339.0,13
37.493301,126.894954,Commute,711.0,9
37.519793,126.843953,ReturningHome,810.0,21
37.556837,126.92375,Commute,571.0,8
37.500082,126.932298,ReturningHome,668.0,19
37.509124,126.963418,OrganizedHobby,151.0,13
37.491895,127.030405,Entertainment,234.0,16
37.476712,127.045457,ReturningHome,764.0,20
37.498153,127.028358,Commute,636.0,9
37.476556,126.981578,ReturningHome,724.0,20
37.57231,126.93534,Entertainment,545.0,13
37.517327,126.90598,ReturningHome,913.0,23
37.500672,127.036468,Commute,473.0,10
37.512368,126.865715,ReturningHome,655.0,18
37.484609000000006,127.034674,Entertainment,49.0,18
37.509842,127.042892,ReturningHome,192.0,20
37.521672,126.924144,Commute,795.0,8
37.48261,127.035902,ReturningHome,840.0,22
37.553412,126.956643,Commute,570.0,8
37.550714,126.865573,ReturningHome,645.0,18
37.513275,127.100164,Entertainment,103.0,17
37.484247,126.929731,ReturningHome,725.0,20
37.565763,126.96658899999998,Commute,801.0,8
37.517656,126.914888,ReturningHome,862.0,22
37.503422,126.99572,Commute,448.0,7
37.516535,127.010108,OrganizedHobby,380.0,15
37.513427,127.00688999999998,ReturningHome,841.0,22
37.476556,126.981578,OrganizedHobby,49.0,10
37.477071,126.963508,Entertainment,213.0,11
37.48245900000001,126.941693,ReturningHome,460.0,15
37.492836,126.896735,OrganizedHobby,23.0,6
37.485243,126.901596,OrganizedHobby,852.0,7
37.492836,126.896735,OrganizedHobby,98.0,21
37.485243,126.901596,ReturningHome,934.0,23
37.540408,127.069217,Work,329.0,10
37.509124,126.963418,ReturningHome,550.0,17
37.514323,127.031902,Commute,567.0,8
37.486813,126.982183,ReturningHome,621.0,18
37.508151,127.011612,Commute,226.0,12
37.511098,127.021291,OrganizedHobby,50.0,15
37.508151,127.011612,OrganizedHobby,135.0,16
37.511098,127.021291,ReturningHome,676.0,19
37.566424,126.992593,OrganizedHobby,201.0,12
37.504872,127.004956,ReturningHome,515.0,16
37.570164,126.983102,Commute,689.0,8
37.512873,127.011409,ReturningHome,716.0,19
37.50437,127.048481,Commute,605.0,6
37.476556,126.981578,ReturningHome,558.0,17
37.502923,126.98036100000002,OrganizedHobby,249.0,10
37.53955,126.94588600000002,ReturningHome,427.0,15
37.499578,126.906998,Commute,689.0,7
37.498585,126.919735,ReturningHome,647.0,18
37.570964,127.001549,Commute,195.0,9
37.508151,127.011612,Work,52.0,13
37.464328,127.024668,ReturningHome,448.0,15
37.501987,126.990062,OrganizedHobby,146.0,20
37.49332800000001,126.990277,ReturningHome,896.0,22
37.557393,126.956113,Commute,313.0,8
37.520216,126.852885,ReturningHome,359.0,13
37.491255,126.934023,Commute,490.0,8
37.48141,126.911242,ReturningHome,453.0,16
37.53161,126.863667,Commute,520.0,7
37.542342,126.863188,ReturningHome,506.0,16
37.528518,126.918192,Commute,908.0,8
37.49966,126.926488,ReturningHome,931.0,23
37.499973,126.891835,Commute,765.0,10
37.478497,126.888622,ReturningHome,935.0,23
37.572702,126.97656299999998,Commute,591.0,9
37.494157,126.982677,ReturningHome,718.0,19
37.549982,126.914496,Commute,566.0,7
37.56365,126.97553899999998,OrganizedHobby,18.0,17
37.496096,126.869493,OrganizedHobby,629.0,18
37.502917,126.92415,OrganizedHobby,329.0,9
37.491253,126.924497,Entertainment,52.0,14
37.509107,126.928845,ReturningHome,488.0,16
37.517295,127.041745,Work,307.0,12
37.504844,126.939009,ReturningHome,581.0,17
37.476722,126.885215,Commute,600.0,9
37.453087,126.901123,ReturningHome,683.0,19
37.569008,126.961493,Commute,556.0,8
37.57250300000001,126.958473,ReturningHome,578.0,17
37.57687,126.812615,Work,70.0,10
37.561453,126.809825,Entertainment,325.0,11
37.57308,126.822627,ReturningHome,561.0,17
37.50503300000001,126.953575,Work,240.0,17
37.498175,127.02918,ReturningHome,815.0,21
37.492224,127.117621,Work,73.0,10
37.516433,127.020307,Entertainment,348.0,12
37.476556,126.981578,ReturningHome,642.0,18
37.543486,126.951911,Commute,745.0,8
37.486254,126.887409,ReturningHome,833.0,21
37.547958,127.074632,Commute,649.0,8
37.503391,127.005069,ReturningHome,693.0,19
37.4969,126.846216,Commute,326.0,8
37.50396,126.856412,Work,291.0,13
37.496893,126.8563,ReturningHome,658.0,18
37.562643,126.943307,Work,192.0,9
37.573287,126.809892,ReturningHome,354.0,13
37.514323,127.031902,Commute,589.0,8
37.485214,126.981518,Work,77.0,18
37.487664,126.993624,ReturningHome,725.0,20
37.50437,127.048481,Commute,587.0,8
37.48245900000001,126.941693,ReturningHome,651.0,18
37.500167,127.004233,OrganizedHobby,96.0,19
37.485468,127.010477,ReturningHome,773.0,20
37.521672,126.924144,Commute,648.0,7
37.553723,126.902648,ReturningHome,672.0,19
37.499883,126.874702,Commute,544.0,7
37.556076,126.910068,Entertainment,267.0,16
37.530157,126.90729,ReturningHome,835.0,21
37.49013,126.925707,Entertainment,168.0,12
37.4979,126.94333,ReturningHome,470.0,15
37.522027,126.924758,Commute,683.0,6
37.524967,126.855776,ReturningHome,625.0,18
37.477312,126.981664,OrganizedHobby,192.0,16
37.512368,126.865715,ReturningHome,746.0,20
37.526005,126.862805,Commute,359.0,10
37.549457,126.867613,ReturningHome,532.0,16
37.587592,126.969367,Entertainment,113.0,13
37.592652,126.946808,ReturningHome,478.0,15
37.56508,127.007775,Commute,573.0,12
37.555154,126.936975,ReturningHome,876.0,22
37.489323,126.890988,Entertainment,355.0,14
37.500647,126.882725,ReturningHome,742.0,20
37.526126,126.864603,Entertainment,192.0,18
37.548738,126.836309,ReturningHome,866.0,22
37.553045,126.972625,Commute,642.0,8
37.572514,126.806794,ReturningHome,719.0,19
37.57257,126.990396,Commute,602.0,10
37.522694,126.905118,ReturningHome,778.0,20
37.510784,127.043664,Commute,464.0,12
37.508151,127.011612,ReturningHome,772.0,20
37.49370800000001,127.079497,Commute,629.0,8
37.504976,127.048781,Entertainment,90.0,19
37.485243,126.901596,ReturningHome,822.0,21
37.498153,127.028358,OrganizedHobby,248.0,9
37.508844,127.062999,Entertainment,15.0,13
37.514745,126.871852,ReturningHome,400.0,14
37.528137,126.917819,Commute,730.0,7
37.546957,126.874868,ReturningHome,735.0,20
37.513987,127.020065,Commute,512.0,8
37.556872,126.947015,ReturningHome,567.0,17
37.565343,126.97714,Commute,456.0,8
37.554383,126.971133,ReturningHome,23.0,15
37.565343,126.97714,OrganizedHobby,169.0,16
37.485243,126.901596,ReturningHome,728.0,20
37.566424,126.992593,Commute,591.0,8
37.504872,127.004956,ReturningHome,644.0,18
37.51578,126.907638,OrganizedHobby,375.0,15
37.55712800000001,126.901632,ReturningHome,872.0,22
37.610795,126.993973,Commute,527.0,9
37.525564,126.8864,OrganizedHobby,697.0,19
37.522027,126.924758,Commute,723.0,7
37.57649,126.90852,ReturningHome,754.0,20
37.588396,127.005992,Commute,593.0,8
37.555154,126.936975,ReturningHome,649.0,18
37.55412800000001,126.935648,OrganizedHobby,283.0,14
37.491655,126.9512,Entertainment,121.0,20
37.51045300000001,126.940337,ReturningHome,879.0,22
37.48245900000001,126.941693,OrganizedHobby,155.0,11
37.499477,126.996273,ReturningHome,401.0,14
37.56365,126.97553899999998,Commute,623.0,8
37.57165,126.901432,ReturningHome,669.0,19
37.526492,127.028481,Commute,592.0,8
37.584453,126.948883,ReturningHome,703.0,19
37.521672,126.924144,OrganizedHobby,102.0,13
37.565343,126.97714,Work,85.0,15
37.561473,126.854408,Work,178.0,17
37.485199,127.01616,ReturningHome,789.0,21
37.56599600000001,126.982161,Commute,571.0,8
37.494509,126.859153,ReturningHome,623.0,18
37.449982,126.916817,Commute,691.0,7
37.493933,126.8564,ReturningHome,732.0,20
37.516433,127.020307,Entertainment,518.0,14
37.589423,127.057604,ReturningHome,14.0,23
37.52193,126.84633999999998,OrganizedHobby,152.0,19
37.513402,126.828823,ReturningHome,820.0,21
37.595442,126.914905,Commute,620.0,8
37.580342,126.91147,ReturningHome,682.0,19
37.513574,126.940891,Commute,9.0,9
37.544235,126.883119,ReturningHome,149.0,10
37.556837,126.92375,OrganizedHobby,315.0,8
37.510172,126.898857,ReturningHome,398.0,14
37.570462,126.99268,Commute,545.0,8
37.472722,126.933027,ReturningHome,692.0,19
37.512955,127.052905,Commute,584.0,8
37.524489,126.875301,ReturningHome,668.0,19
37.575798,126.984133,Commute,751.0,7
37.557397,126.956888,ReturningHome,743.0,20
37.610046,126.930275,Commute,574.0,7
37.556076,126.910068,ReturningHome,567.0,17
37.56365,126.97553899999998,Commute,656.0,8
37.522694,126.905118,ReturningHome,678.0,19
37.50844,126.891508,Commute,400.0,9
37.514566,126.83075,ReturningHome,518.0,16
37.527968,126.966623,Entertainment,275.0,10
37.567107,126.967653,ReturningHome,467.0,15
37.524727,126.872863,Commute,799.0,9
37.549738,126.863952,ReturningHome,894.0,22
37.50437,127.048481,Commute,631.0,8
37.476273,126.930202,ReturningHome,717.0,19
37.557241,127.02933,Commute,475.0,10
37.510405,126.951135,ReturningHome,659.0,18
37.556786,126.946393,Commute,210.0,16
37.499565,126.891075,ReturningHome,743.0,20
37.556786,126.946393,OrganizedHobby,329.0,11
37.49186,127.007685,ReturningHome,570.0,17
37.527532,127.040605,Commute,699.0,7
37.504844,126.939009,ReturningHome,695.0,19
37.555154,126.936975,Commute,742.0,8
37.484766,126.970942,ReturningHome,828.0,21
37.49013,126.925707,Commute,600.0,8
37.47935,126.952188,Work,56.0,18
37.491948,126.959383,ReturningHome,723.0,20
37.498153,127.028358,Commute,568.0,6
37.557446,126.926745,ReturningHome,530.0,16
37.56687,126.967942,Commute,753.0,6
37.556837,126.92375,ReturningHome,739.0,20
37.521292,126.924817,Commute,624.0,8
37.499775,126.922337,ReturningHome,693.0,19
37.525827,126.896643,Commute,124.0,10
37.480376,126.882676,Work,105.0,13
37.504844,126.939009,ReturningHome,431.0,15
37.508844,127.062999,Commute,440.0,9
37.484247,126.929731,ReturningHome,573.0,17
37.57250300000001,126.958473,OrganizedHobby,24.0,11
37.565343,126.97714,ReturningHome,60.0,11
37.557393,126.956113,OrganizedHobby,24.0,13
37.565068,126.952638,ReturningHome,332.0,13
37.493973,127.01461299999998,Entertainment,325.0,17
37.477071,126.963508,ReturningHome,919.0,23
37.526492,127.028481,Commute,616.0,8
37.49972800000001,126.928205,ReturningHome,692.0,19
37.570462,126.99268,Commute,63.0,9
37.479277,126.85486000000002,ReturningHome,203.0,11
37.568297,126.964532,Commute,880.0,6
37.55980200000001,126.962492,ReturningHome,774.0,20
37.485214,126.981518,Commute,737.0,9
37.494757,126.927192,ReturningHome,872.0,22
37.480108,126.95273,OrganizedHobby,247.0,17
37.484247,126.929731,Entertainment,99.0,21
37.493412,126.91034,ReturningHome,906.0,23
37.531543,126.970238,Commute,665.0,5
37.487148,126.904837,ReturningHome,568.0,17
37.55907,127.005308,Commute,643.0,7
37.565763,126.96658899999998,Entertainment,192.0,18
37.58726,126.934047,ReturningHome,857.0,22
37.547471,126.931927,Entertainment,28.0,16
37.569674,126.899084,ReturningHome,563.0,17
37.504758,127.025473,Commute,607.0,9
37.513574,126.940891,ReturningHome,692.0,19
37.55976500000001,126.964451,Commute,544.0,9
37.555154,126.936975,ReturningHome,670.0,19
37.486813,126.982183,Commute,649.0,8
37.588754,126.944152,ReturningHome,709.0,19
37.455557,126.894015,Commute,589.0,8
37.494386,126.844746,ReturningHome,645.0,18
37.500672,127.036468,Commute,718.0,7
37.499883,126.874702,ReturningHome,742.0,20
37.507262,126.940077,Commute,543.0,7
37.472797,126.918868,ReturningHome,577.0,17
37.522027,126.924758,Commute,666.0,7
37.541629,126.840422,Entertainment,667.0,19
37.538813,126.894498,Commute,592.0,7
37.558502,126.83922,ReturningHome,581.0,17
37.494692,126.889183,Commute,787.0,7
37.493263,126.874803,ReturningHome,767.0,20
37.558869,126.837217,Commute,716.0,11
37.531558,126.857603,ReturningHome,934.0,23
37.505983,126.93312,Entertainment,347.0,15
37.540872,126.837005,ReturningHome,859.0,22
37.477071,126.963508,Entertainment,173.0,10
37.549982,126.914496,ReturningHome,373.0,14
37.549074,126.91353,Commute,642.0,8
37.547471,126.931927,ReturningHome,666.0,19
37.493301,126.894954,Commute,736.0,7
37.548738,126.836309,ReturningHome,713.0,19
37.525517,126.924243,Commute,870.0,8
37.51047,127.01968,ReturningHome,955.0,23
37.512088,126.916602,Commute,752.0,7
37.523578,126.927027,ReturningHome,729.0,20
37.458016,126.89915,Commute,476.0,10
37.549508,126.851268,ReturningHome,663.0,19
37.568552,126.987617,Commute,563.0,9
37.57575300000001,126.956432,ReturningHome,669.0,19
37.49186,127.007685,Commute,673.0,9
37.522623,126.86897,ReturningHome,812.0,21
37.531985,126.956112,Commute,543.0,10
37.49966,126.926488,Entertainment,106.0,19
37.497062,126.916383,ReturningHome,812.0,21
37.554383,126.971133,Commute,578.0,8
37.47355,126.89415,ReturningHome,666.0,19
37.521902,126.85871000000002,Commute,719.0,9
37.553093,126.923947,ReturningHome,824.0,21
37.561955,126.931992,Commute,767.0,6
37.575307,126.915772,ReturningHome,705.0,19
37.492287,126.94846499999998,Commute,505.0,7
37.462457,126.904105,ReturningHome,530.0,16
37.578957,126.918067,Commute,451.0,7
37.59614000000001,126.94925,ReturningHome,455.0,15
37.475937,126.973885,Commute,745.0,7
37.503838,126.921907,ReturningHome,733.0,20
37.483277,127.004352,Entertainment,103.0,10
37.477492,127.006377,ReturningHome,251.0,12
37.556836,127.079298,Commute,587.0,8
37.492322,126.943717,Work,267.0,19
37.491943,126.94437,ReturningHome,955.0,23
37.508844,127.062999,Commute,574.0,8
37.556786,126.946393,ReturningHome,648.0,18
37.614378,126.909608,Commute,502.0,9
37.58854,126.944378,ReturningHome,633.0,18
37.522694,126.905118,Commute,546.0,8
37.524967,126.855776,ReturningHome,587.0,17
37.50334,126.93675,Entertainment,187.0,14
37.470005,126.933025,ReturningHome,600.0,18
37.495807,126.942872,Commute,270.0,9
37.49053,126.955413,ReturningHome,364.0,14
37.570462,126.99268,Commute,609.0,8
37.50035,126.890563,ReturningHome,661.0,19
37.561248,127.03708799999998,Entertainment,141.0,18
37.634212,126.9279,ReturningHome,842.0,22
37.44681,126.90338,Commute,268.0,13
37.483987,126.902457,OrganizedHobby,581.0,17
37.558148,126.936975,OrganizedHobby,572.0,11
37.550815,126.955308,ReturningHome,795.0,21
